site_id,year,first_snow_melt,cont_snow_acc,last_snow_melt,first_snow_acc,max_swe,max_swe_doy,network,state,site_name,description,start,end,latitude,longitude,elev,county,aspect,slope,hillshade,canopy_height,modis_snow_melt,modis_snow_acc,LC
426,2007,113,313,113,274,231,70,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,109,331,10
426,2004,111,328,117,265,297,69,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,107,323,10
426,2011,153,298,153,279,485,121,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,149,297,10
426,2012,97,315,112,300,249,65,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,92,314,10
426,2013,134,302,134,276,318,113,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,143,299,10
426,2014,138,314,138,285,460,98,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,123,313,10
426,2015,120,308,132,300,305,63,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,104,307,10
426,2008,143,278,143,278,493,104,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,140,329,10
426,2005,124,308,124,282,249,96,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,139,313,10
426,2006,121,287,121,263,414,93,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,113,313,10
426,2009,127,315,127,273,396,97,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,126,311,10
426,2010,131,294,135,294,295,98,SNTL,CO,crosho ,Outlet Hunt Creek (140500010106),1986-09-01,2100-01-01,40.17,-107.06,9100,Rio Blanco,79.8322219848633,2.88918828964233,179,18,141,312,10
427,2003,153,302,159,254,386,98,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,NA,318,1
427,2006,144,289,151,259,493,93,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,67,357,1
427,2004,152,292,152,263,396,78,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,21,322,1
427,2007,137,322,153,279,414,110,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,27,342,1
427,2008,155,309,168,283,343,117,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,104,333,1
427,2009,151,273,161,273,363,135,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,39,329,1
427,2012,143,313,154,277,368,80,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,6,363,1
427,2013,143,284,157,269,386,115,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,4,333,1
427,2014,150,313,150,253,531,107,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,141,325,1
427,2015,142,306,144,276,305,65,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,72,346,1
427,2005,148,308,165,266,373,121,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,23,299,1
427,2010,174,297,174,297,650,128,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,97,311,1
427,2011,174,309,174,279,711,122,SNTL,MT,crystal lake ,Big Rock Creek (100401030204),1978-10-01,2100-01-01,46.79,-109.51,6050,Fergus,332.378479003906,10.5716218948364,148,27,155,360,1
428,2003,157,304,157,304,986,130,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,NA,302,1
428,2008,133,348,149,308,940,56,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,131,347,1
428,2009,137,324,137,277,952,82,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,135,321,1
428,2006,155,327,155,306,1440,107,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,137,322,1
428,2007,129,337,129,277,701,60,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,119,333,1
428,2013,110,323,110,301,518,68,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,100,334,1
428,2014,112,332,142,298,297,95,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,17,331,1
428,2011,182,307,182,277,1836,86,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,165,355,1
428,2012,132,296,132,296,676,105,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,3,312,1
428,2004,126,291,126,291,986,64,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,121,290,1
428,2005,153,329,153,307,1123,99,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,144,327,1
428,2010,164,311,164,311,1092,103,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,163,322,1
428,2015,73,306,117,306,178,1,SNTL,CA,css lab ,Rattlesnake Creek-South Yuba River (180201250602),1981-05-01,2100-01-01,39.33,-120.37,6855,Nevada,190.948211669922,4.79417181015015,195,23,52,325,1
430,2004,133,307,133,307,292,104,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,137,313,1
430,2005,145,313,145,282,549,101,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,142,329,1
430,2008,127,296,127,285,404,81,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,133,328,1
430,2009,130,293,130,264,378,109,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,126,335,1
430,2010,140,293,140,293,409,99,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,146,347,1
430,2012,115,302,130,286,269,81,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,112,340,1
430,2013,133,283,133,265,269,84,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,152,282,1
430,2014,130,306,146,285,290,98,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,130,312,1
430,2003,132,320,132,320,366,87,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,NA,340,1
430,2006,115,298,115,263,241,98,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,62,327,1
430,2007,141,290,141,290,366,115,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,150,326,1
430,2011,127,276,127,276,216,70,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,127,297,1
430,2015,133,301,143,294,330,73,SNTL,CO,culebra #2 ,Headwaters Culebra Creek (130100020902),1978-12-01,2100-01-01,37.21,-105.2,10500,Costilla,306.825988769531,8.02482891082764,164,22,104,318,1
431,2004,140,295,140,295,602,70,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,137,290,10
431,2005,157,315,157,315,927,93,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,141,329,10
431,2007,149,289,149,289,528,105,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,141,326,10
431,2008,154,278,154,278,1019,73,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,141,308,10
431,2009,140,293,140,293,927,109,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,128,292,10
431,2010,146,294,146,294,856,96,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,136,312,10
431,2011,157,277,157,277,665,101,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,148,305,10
431,2012,127,311,127,311,450,81,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,112,313,10
431,2003,145,305,183,305,663,90,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,NA,303,10
431,2015,147,293,147,293,511,81,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,120,307,10
431,2014,140,306,145,306,531,97,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,126,315,10
431,2006,133,282,133,263,538,97,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,123,314,10
431,2013,135,283,135,270,462,80,SNTL,CO,cumbres trestle ,Wolf Creek (130201020203),1980-08-01,2100-01-01,37.02,-106.45,10040,Conejos,198.610168457031,3.19580841064453,190,18,136,318,10
432,2004,101,324,114,295,297,67,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,102,322,10
432,2003,114,304,131,304,124,76,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,NA,302,10
432,2009,113,318,113,318,218,70,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,111,338,10
432,2010,111,312,123,298,226,97,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,114,309,10
432,2007,81,334,91,290,173,62,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,82,330,10
432,2008,123,340,123,309,396,83,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,127,345,10
432,2014,104,316,104,316,221,61,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,107,325,10
432,2015,85,319,107,313,147,31,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,80,319,10
432,2012,90,313,90,286,157,67,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,91,313,10
432,2013,109,320,205,300,180,68,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,102,333,10
432,2005,120,318,132,318,328,90,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,133,310,10
432,2006,118,315,118,315,366,91,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,117,314,10
432,2011,128,316,128,316,399,88,SNTL,UT,currant creek ,Current Creek Reservoir (140600040401),1978-10-01,2100-01-01,40.36,-111.09,8000,Wasatch,24.6586608886719,2.39002895355225,174,16,133,314,10
433,2005,128,308,133,253,198,94,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,63,298,1
433,2006,125,317,125,302,279,82,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,118,302,1
433,2009,140,306,140,280,330,94,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,110,313,1
433,2010,134,314,146,298,201,99,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,77,308,1
433,2011,144,307,144,307,343,100,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,155,315,1
433,2013,123,303,123,303,246,82,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,114,331,1
433,2014,142,314,142,305,447,93,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,121,311,1
433,2015,113,306,113,306,213,48,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,49,294,1
433,2003,143,307,143,302,366,97,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,NA,311,1
433,2004,116,304,146,304,267,75,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,90,318,1
433,2007,119,316,144,316,244,68,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,98,309,1
433,2008,141,325,167,286,366,99,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,137,332,1
433,2012,118,313,120,296,328,82,SNTL,MT,daly creek ,Daly Creek (170102050901),1980-08-01,2100-01-01,46.18,-113.85,5780,Ravalli,259.806518554688,4.96969270706177,183,25,85,306,1
434,2005,24,308,113,304,76,16,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,21,327,1
434,2006,126,310,126,310,480,86,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,117,301,1
434,2008,169,347,169,309,1247,101,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,24,321,1
434,2009,139,311,139,300,582,94,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,16,330,1
434,2007,103,305,185,291,358,62,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,95,310,1
434,2004,107,364,115,335,610,66,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,68,353,1
434,2012,133,342,133,296,528,98,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,112,311,1
434,2010,15,320,143,296,99,1,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,79,307,1
434,2003,26,319,123,307,130,2,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,NA,300,1
434,2015,13,344,106,319,79,5,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,7,299,1
434,2013,117,365,144,306,406,59,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,17,360,1
434,2014,1,357,121,317,0,1,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,17,292,1
434,2011,154,321,154,308,467,105,SNTL,OR,daly lake ,Pyramid Creek (170900060101),1978-12-01,2100-01-01,44.52,-122.09,3690,Linn,322.640411376953,9.85604095458984,154,33,124,306,1
435,2008,139,309,145,285,594,101,SNTL,UT,daniels-strawberry ,Willow Creek-Strawberry River (140600040101),1978-10-01,2100-01-01,40.3,-111.26,8037,Wasatch,124.286880493164,0.411876767873764,181,19,137,341,14
435,2007,98,331,128,290,297,71,SNTL,UT,daniels-strawberry ,Willow Creek-Strawberry River (140600040101),1978-10-01,2100-01-01,40.3,-111.26,8037,Wasatch,124.286880493164,0.411876767873764,181,19,104,330,14
435,2003,117,304,132,304,292,65,SNTL,UT,daniels-strawberry ,Willow Creek-Strawberry River (140600040101),1978-10-01,2100-01-01,40.3,-111.26,8037,Wasatch,124.286880493164,0.411876767873764,181,19,NA,302,14
